imdbId,title,image,year,plot,directors,writers,top_cast
0120762,Mulan,https://m.media-amazon.com/images/M/MV5BODkxNGQ1NWYtNzg0Ny00Yjg3LThmZTItMjE2YjhmZTQ0ODY5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_FMjpg_UX1000_.jpg,1998,"To save her father from death in the army, a young maiden secretly goes in his place and becomes one of China's greatest heroines in the process.","['Tony Bancroft', 'Barry Cook']","['Robert D. San Souci', 'Rita Hsiao', 'Chris Sanders']","['Ming-Na Wen', 'Eddie Murphy', 'BD Wong', 'Miguel Ferrer', 'Harvey Fierstein', 'Freda Foh Shen', 'June Foray', 'James Hong', 'Miriam Margolyes', 'Pat Morita', 'Marni Nixon', 'Soon-Tek Oh', 'Donny Osmond', 'Lea Salonga', 'James Shigeta', 'George Takei', 'Jerry Tondo', 'Gedde Watanabe']"
0116583,Der Glöckner von Notre Dame,https://m.media-amazon.com/images/M/MV5BOTMzNmNjZDEtYzE4My00Y2ZmLWJiNDAtMTlhYmNhZWRiZTBiXkEyXkFqcGdeQXVyODIyOTEyMzY@._V1_FMjpg_UX1000_.jpg,1996,"A deformed bell-ringer must assert his independence from a vicious government minister in order to help his friend, a gypsy dancer.","['Gary Trousdale', 'Kirk Wise']","['Tab Murphy', 'Victor Hugo', 'Irene Mecchi']","['Demi Moore', 'Jason Alexander', 'Mary Kay Bergman', 'Corey Burton', 'Jim Cummings', 'Bill Fagerbakke', 'Tom Hulce', 'Tony Jay', 'Paul Kandel', 'Charles Kimbrough', 'Kevin Kline', 'Heidi Mollenhauer', 'Patrick Pinney', 'Gary Trousdale', 'David Ogden Stiers', 'Frank Welker', 'Mary Wickes', 'Jane Withers']"
0120728,Last Days of Disco - Nachts wird Geschichte gemacht,https://m.media-amazon.com/images/M/MV5BNjZmYzFkZTAtMTM5Ni00OGVkLWI4YmEtNzM4NTAyYmJhMzcyXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_FMjpg_UX1000_.jpg,1998,"Story of two female Manhattan book editors fresh out of college, both finding love and themselves while frequenting the local disco.",['Whit Stillman'],['Whit Stillman'],"['Chloë Sevigny', 'Kate Beckinsale', 'Chris Eigeman', 'Mackenzie Astin', 'Matt Keeslar', 'Robert Sean Leonard', 'Jennifer Beals', 'Matt Ross', 'Tara Subkoff', 'Burr Steers', 'David Thornton', 'Jaid Barrymore', 'Sonsee Neu', 'Edoardo Ballerini', 'Scott Beehner', 'Zachary Taylor', 'Neil Butterfield', 'Michael Weatherly']"
0042332,Cinderella,https://m.media-amazon.com/images/M/MV5BMDZiOTdmNTMtYjg2OS00Y2NjLWJhODktNmQ3YTkyNjRlNzdiXkEyXkFqcGdeQXVyMTQ5Mzc5MDU@._V1_FMjpg_UX1000_.jpg,1950,"When Cinderella's cruel stepmother prevents her from attending the Royal Ball, she gets some unexpected help from the lovable mice Gus and Jaq and from her Fairy Godmother.","['Clyde Geronimi', 'Wilfred Jackson', 'Hamilton Luske']","['Charles Perrault', 'Bill Peet', 'Erdman Penner']","['Ilene Woods', 'James MacDonald', 'Eleanor Audley', 'Verna Felton', 'Claire Du Brey', 'Rhoda Williams', 'Helene Stanley', 'Luis Van Rooten', 'Don Barclay', 'Lucille Bliss', 'Jeffrey Stone', 'Mike Douglas', 'William Phipps', 'Marion Darlington', 'Earl Keen', 'John Woodbury', 'Lucille Williams', 'June Foray']"
0167404,The Sixth Sense - Nicht jede Gabe ist ein Segen,https://m.media-amazon.com/images/M/MV5BZjY5NzU5MmEtNjhhNy00ODQ1LWJiNDctY2ZlYzU5NzE0MmY5XkEyXkFqcGdeQXVyMjgyNDU4MjE@._V1_FMjpg_UX1000_.jpg,1999,"Malcolm Crowe, a child psychologist, starts treating a young boy, Cole, who encounters dead people and convinces him to help them. In turn, Cole helps Malcolm reconcile with his estranged wi... Read all",['M. Night Shyamalan'],['M. Night Shyamalan'],"['Bruce Willis', 'Haley Joel Osment', 'Toni Collette', 'Olivia Williams', 'Trevor Morgan', 'Donnie Wahlberg', 'Peter Anthony Tambakis', 'Jeffrey Zubernis', 'Bruce Norris', 'Glenn Fitzgerald', 'Greg Wood', 'Mischa Barton', 'Angelica Page', 'Lisa Summerour', 'Firdous Bamji', 'Samia Shoaib', 'Hayden Saunier', 'Janis Dardaris']"
0112384,Apollo 13,https://m.media-amazon.com/images/M/MV5BMjc4MzZlNmQtN2ZlOS00OGQzLWI5YjEtNDQ2YmZlN2FjNTIxXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_FMjpg_UX1000_.jpg,1995,NASA must devise a strategy to return Apollo 13 to Earth safely after the spacecraft undergoes massive internal damage putting the lives of the three astronauts on board in jeopardy.,['Ron Howard'],"['Jim Lovell', 'Jeffrey Kluger', 'William Broyles Jr.']","['Tom Hanks', 'Bill Paxton', 'Kevin Bacon', 'Gary Sinise', 'Ed Harris', 'Kathleen Quinlan', 'Mary Kate Schellhardt', 'Emily Ann Lloyd', 'Miko Hughes', 'Max Elliott Slade', 'Jean Speegle Howard', 'Tracy Reiner', 'David Andrews', 'Michele Little', 'Chris Ellis', 'Joe Spano', 'Xander Berkeley', 'Marc McClure']"
0114709,Toy Story,https://m.media-amazon.com/images/M/MV5BMDU2ZWJlMjktMTRhMy00ZTA5LWEzNDgtYmNmZTEwZTViZWJkXkEyXkFqcGdeQXVyNDQ2OTk4MzI@._V1_FMjpg_UX1000_.jpg,1995,A cowboy doll is profoundly threatened and jealous when a new spaceman action figure supplants him as top toy in a boy's bedroom.,['John Lasseter'],"['John Lasseter', 'Pete Docter', 'Andrew Stanton']","['Tom Hanks', 'Tim Allen', 'Don Rickles', 'Jim Varney', 'Wallace Shawn', 'John Ratzenberger', 'Annie Potts', 'John Morris', 'Erik von Detten', 'Laurie Metcalf', 'R. Lee Ermey', 'Sarah Rayne', 'Penn Jillette', 'Jack Angel', 'Spencer Aste', 'Greg Berg', 'Lisa Bradley', 'Kendall Cunningham']"
0095953,Rain Man,https://m.media-amazon.com/images/M/MV5BMzVjNzI4NzYtMjE4NS00M2IzLWFkOWMtOTYwMWUzN2ZlNGVjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_FMjpg_UX1000_.jpg,1988,"After a selfish L.A. yuppie learns his estranged father left a fortune to an autistic-savant brother in Ohio that he didn't know existed, he absconds with his brother and sets out across the... Read all",['Barry Levinson'],"['Barry Morrow', 'Ron Bass']","['Dustin Hoffman', 'Tom Cruise', 'Valeria Golino', 'Gerald R. Molen', 'Jack Murdock', 'Michael D. Roberts', 'Ralph Seymour', 'Lucinda Jenney', 'Bonnie Hunt', 'Kim Robillard', 'Beth Grant', 'Dolan Dougherty', 'Marshall Dougherty', 'Patrick Dougherty', 'John-Michael Dougherty', 'Peter Dougherty', 'Andrew Dougherty', 'Loretta Wendt Jolivette']"
0097239,Miss Daisy und ihr Chauffeur,https://m.media-amazon.com/images/M/MV5BMDE2ZTY3YmUtZTFhYy00ZmU2LWI2NjktY2NmZGZlYjg5OGMwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_FMjpg_UX1000_.jpg,1989,An old Jewish woman and her African-American chauffeur in the American South have a relationship that grows and improves over the years.,['Bruce Beresford'],['Alfred Uhry'],"['Morgan Freeman', 'Jessica Tandy', 'Dan Aykroyd', 'Patti LuPone', 'Esther Rolle', 'Jo Ann Havrilla', 'William Hall Jr.', 'Alvin M. Sugarman', 'Clarice F. Geigerman', 'Muriel Moore', 'Sylvia Kaler', 'Carolyn Gold', 'Crystal Fox', 'Bob Hannah', 'Ray McKinnon', 'Ashley Josey', 'Jack Rousso', 'Fred Faser']"
0130827,Lola rennt,https://m.media-amazon.com/images/M/MV5BMGY3MDljOWUtMTMwNy00YjIyLWFlNWUtMTJhYjA4NzIwNTIyXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_FMjpg_UX1000_.jpg,1998,"After a botched money delivery, Lola has 20 minutes to come up with 100,000 Deutschmarks.",['Tom Tykwer'],['Tom Tykwer'],"['Franka Potente', 'Moritz Bleibtreu', 'Herbert Knaup', 'Nina Petri', 'Armin Rohde', 'Joachim Król', 'Ludger Pistor', 'Suzanne von Borsody', 'Sebastian Schipper', 'Julia Lindig', 'Lars Rudolph', 'Andreas Petri', 'Klaus Müller', 'Utz Krause', 'Beate Finckh', 'Volkhart Buff', 'Ute Lubosch', 'Heino Ferch']"
0076759,Star Wars: Episode IV - Eine neue Hoffnung,https://m.media-amazon.com/images/M/MV5BYWFlMzZmMGUtOThlNS00YzQ4LWFlZTUtYzE0ZmUyMGI1MjA4XkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_FMjpg_UX1000_.jpg,1977,"Luke Skywalker joins forces with a Jedi Knight, a cocky pilot, a Wookiee and two droids to save the galaxy from the Empire's world-destroying battle station, while also attempting to rescue ... Read all",['George Lucas'],['George Lucas'],"['Mark Hamill', 'Harrison Ford', 'Carrie Fisher', 'Alec Guinness', 'Peter Cushing', 'Anthony Daniels', 'Kenny Baker', 'Peter Mayhew', 'David Prowse', 'Phil Brown', 'Shelagh Fraser', 'Jack Purvis', 'Alex McCrindle', 'Eddie Byrne', 'Drewe Henley', 'Denis Lawson', 'Garrick Hagon', 'Jack Klaff']"
0058331,Mary Poppins,https://m.media-amazon.com/images/M/MV5BYmMxYTIyMjYtMTY3Ny00NjA3LWE3Y2YtZjBiMGVhY2JkYjc0XkEyXkFqcGdeQXVyMTYzMDM0NTU@._V1_FMjpg_UX1000_.jpg,1964,"In turn of the century London, a magical nanny employs music and adventure to help two neglected children become closer to their father.",['Robert Stevenson'],"['Bill Walsh', 'Don DaGradi', 'P.L. Travers']","['Julie Andrews', 'Dick Van Dyke', 'David Tomlinson', 'Glynis Johns', 'Hermione Baddeley', 'Reta Shaw', 'Karen Dotrice', 'Matthew Garber', 'Elsa Lanchester', 'Arthur Treacher', 'Reginald Owen', 'Ed Wynn', 'Jane Darwell', 'Arthur Malet', 'Walter Bacon', 'Frank Baker', 'Robert Banas', 'Don Barclay']"
0033563,"Dumbo, der fliegende Elefant",https://m.media-amazon.com/images/M/MV5BMmU1NjQ3YjktZGMxYS00N2IwLTllZWQtOGNjYWE4MzgxNzk2XkEyXkFqcGdeQXVyODU2MDg1NzU@._V1_FMjpg_UX1000_.jpg,1941,"Ridiculed because of his enormous ears, a young circus elephant is assisted by a mouse to achieve his full potential.","['Samuel Armstrong', 'Norman Ferguson', 'Wilfred Jackson']","['Joe Grant', 'Dick Huemer', 'Otto Englander']","['Sterling Holloway', 'Edward Brophy', 'Herman Bing', 'Billy Bletcher', 'Hall Johnson Choir', 'Cliff Edwards', 'Verna Felton', 'Noreen Gammill', 'Eddie Holden', 'Malcolm Hutton', 'James MacDonald', 'Harold Manley', 'John McLeish', 'Jack Mercer', 'Tony Neil', 'Dorothy Scott', 'Sarah Selby', 'Billy Sheets']"
0056592,Wer die Nachtigall stört,https://m.media-amazon.com/images/M/MV5BNzIyODE3ZDMtNjQ1OS00NjkxLWFkZTQtODQ4MmU3NzUxNzg4XkEyXkFqcGdeQXVyODc0OTEyNDU@._V1_FMjpg_UX1000_.jpg,1962,"Atticus Finch, a widowed lawyer in Depression-era Alabama, defends a Black man against an undeserved rape charge, and tries to educate his young children against prejudice.",['Robert Mulligan'],"['Harper Lee', 'Horton Foote']","['Gregory Peck', 'John Megna', 'Frank Overton', 'Rosemary Murphy', 'Ruth White', 'Brock Peters', 'Estelle Evans', 'Paul Fix', 'Collin Wilcox Paxton', 'James Anderson', 'Alice Ghostley', 'Robert Duvall', 'William Windom', 'Crahan Denton', 'Richard Hale', 'Mary Badham', 'Phillip Alford', 'R.L. Armstrong']"
0120815,Der Soldat James Ryan,https://m.media-amazon.com/images/M/MV5BNmMwYzVjYzUtYzQ3Zi00Mzc4LTllOGYtYjU4ZmU0NjdlMzExXkEyXkFqcGdeQXVyMTYzMDM0NTU@._V1_FMjpg_UX1000_.jpg,1998,"Following the Normandy Landings, a group of U.S. soldiers go behind enemy lines to retrieve a paratrooper whose brothers have been killed in action.",['Steven Spielberg'],['Robert Rodat'],"['Tom Hanks', 'Matt Damon', 'Tom Sizemore', 'Edward Burns', 'Barry Pepper', 'Adam Goldberg', 'Vin Diesel', 'Giovanni Ribisi', 'Jeremy Davies', 'Ted Danson', 'Paul Giamatti', 'Dennis Farina', 'Joerg Stadler', 'Max Martini', 'Dylan Bruno', 'Daniel Cerqueira', 'Demetri Goritsas', 'Ian Porter']"
0108071,Der geheime Garten,https://m.media-amazon.com/images/M/MV5BY2U3ZTM2OTktYzMxNS00ZDU2LWJmYzgtOTZmYWRiMDlkZTE4XkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_FMjpg_UX1000_.jpg,1993,"A young, recently-orphaned girl is sent to England after living in India all of her life. Once there, she begins to explore her new, seemingly-isolated surroundings, and its secrets.",['Agnieszka Holland'],"['Frances Hodgson Burnett', 'Caroline Thompson']","['Kate Maberly', 'Maggie Smith', 'Heydon Prowse', 'Andrew Knott', 'Laura Crossley', 'John Lynch', 'Walter Sparrow', 'Irène Jacob', 'Frank Baker', 'Valerie Hill', 'Andrea Pickering', 'Peter Moreton', 'Arthur Spreckley', 'Colin Bruce', 'Parsan Singh', 'Eileen Page', 'David Stoll', 'Tabatha Allen']"
0120363,Toy Story 2,https://m.media-amazon.com/images/M/MV5BMWM5ZDcxMTYtNTEyNS00MDRkLWI3YTItNThmMGExMWY4NDIwXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_FMjpg_UX1000_.jpg,1999,"When Woody is stolen by a toy collector, Buzz and his friends set out on a rescue mission to save Woody before he becomes a museum toy property with his roundup gang Jessie, Prospector, and ... Read all","['John Lasseter', 'Ash Brannon', 'Lee Unkrich']","['John Lasseter', 'Pete Docter', 'Ash Brannon']","['Tom Hanks', 'Tim Allen', 'Joan Cusack', 'Kelsey Grammer', 'Don Rickles', 'Jim Varney', 'Wallace Shawn', 'John Ratzenberger', 'Annie Potts', 'Wayne Knight', 'John Morris', 'Laurie Metcalf', 'Estelle Harris', 'R. Lee Ermey', 'Jodi Benson', 'Jonathan Harris', 'Joe Ranft', 'Andrew Stanton']"
0116282,Fargo: Blutiger Schnee,https://m.media-amazon.com/images/M/MV5BNDJiZDgyZjctYmRjMS00ZjdkLTkwMTEtNGU1NDg3NDQ0Yzk1XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_FMjpg_UX1000_.jpg,1996,Minnesota car salesman Jerry Lundegaard's inept crime falls apart due to his and his henchmen's bungling and the persistent police work of the quite pregnant Marge Gunderson.,"['Joel Coen', 'Ethan Coen']","['Ethan Coen', 'Joel Coen']","['William H. Macy', 'Frances McDormand', 'Steve Buscemi', 'Peter Stormare', 'Kristin Rudrüd', 'Harve Presnell', 'Tony Denman', 'Gary Houston', 'Sally Wingert', 'Kurt Schweickhardt', 'Larissa Kokernot', 'Melissa Peterman', 'Steve Reevis', 'Warren Keith', 'Steve Edelman', 'Sharon Anderson', 'Larry Brandenburg', 'James Gaulke']"
0097165,Der Club der toten Dichter,https://m.media-amazon.com/images/M/MV5BMGUzNGMwNDQtZmZmMS00YTY4LWEwODMtODljODQyZTViZTNkXkEyXkFqcGdeQXVyMTYzMDM0NTU@._V1_FMjpg_UX1000_.jpg,1989,"Maverick teacher John Keating returns in 1959 to the prestigious New England boys' boarding school where he was once a star student, using poetry to embolden his pupils to new heights of sel... Read all",['Peter Weir'],['Tom Schulman'],"['Robin Williams', 'Robert Sean Leonard', 'Ethan Hawke', 'Josh Charles', 'Gale Hansen', 'Dylan Kussman', 'Allelon Ruggiero', 'James Waterston', 'Norman Lloyd', 'Kurtwood Smith', 'Carla Belver', 'Leon Pownall', 'George Martin', 'Joe Aufiery', 'Matt Carey', 'Kevin Cooney', 'Jane Moore', 'Lara Flynn Boyle']"
0117631,Shine - Der Weg ins Licht,https://m.media-amazon.com/images/M/MV5BZjU1NzZkYmQtM2I5Ni00NmIxLWE4ZjgtNWJiNGU0MjYzNWZmXkEyXkFqcGdeQXVyMjI0Mjg2NzE@._V1_FMjpg_UX1000_.jpg,1996,"Pianist David Helfgott, driven by his father and teachers, has a breakdown. Years later he returns to the piano, to popular if not critical acclaim.",['Scott Hicks'],"['Jan Sardi', 'Scott Hicks']","['Geoffrey Rush', 'Armin Mueller-Stahl', 'Justin Braine', 'Sonia Todd', 'Chris Haywood', 'Alex Rafalowicz', 'Gordon Poole', 'Nicholas Bell', 'Danielle Cox', 'Rebecca Gooden', 'Marta Kaczmarek', 'John Cousins', 'Noah Taylor', 'Paul Linkson', 'Randall Berger', 'Ian Welbourne', 'Kelly Bottrill', 'Beverley Vaughan']"
0084855,The Verdict - Die Wahrheit und nichts als die Wahrheit,https://m.media-amazon.com/images/M/MV5BNTFkYTk4MDktMjkwYS00ZmQzLTkzYzItODgyMjZhY2E2ZGI2XkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_FMjpg_UX1000_.jpg,1982,"An outcast, alcoholic Boston lawyer sees the chance to salvage his career and self-respect by taking a medical malpractice case to trial rather than settling.",['Sidney Lumet'],"['Barry Reed', 'David Mamet', 'Jay Presson Allen']","['Paul Newman', 'Charlotte Rampling', 'Jack Warden', 'James Mason', ""Milo O'Shea"", 'Lindsay Crouse', 'Edward Binns', 'Julie Bovasso', 'Roxanne Hart', 'James Handy', 'Wesley Addy', 'Joe Seneca', 'Lewis J. Stadlen', 'Kent Broadhurst', 'Colin Stinton', 'Burtt Harris', 'Scott Rhyne', 'Susan Benenson']"
0117615,Shall we dance?,https://m.media-amazon.com/images/M/MV5BYjg3Mjk4M2QtODY2NC00NDk5LWFiNDctZTIwYzJjYzNlZWI3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_FMjpg_UX1000_.jpg,1996,A successful but unhappy Japanese accountant finds the missing passion in his life when he begins to secretly take ballroom dance lessons.,['Masayuki Suô'],['Masayuki Suô'],"['Koji Yakusho', 'Tamiyo Kusakari', 'Naoto Takenaka', 'Eri Watanabe', 'Yû Tokui', 'Hiromasa Taguchi', 'Reiko Kusamura', 'Hideko Hara', 'Hiroshi Miyasaka', 'Kunihiko Ida', 'Amie Toujou', 'Ayano Nakamura', 'Katsunari Mineno', 'Tomiko Ishii', 'Maki Kawamura', 'Takako Matsuzaka', 'Kôichi Ueda', 'Mari Nishino']"
0115956,Mut zur Wahrheit,https://m.media-amazon.com/images/M/MV5BODJlOTlkNzUtN2U2OC00NWUxLTg3MjgtNGVmZGU5ZTk0ZjM4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_FMjpg_UX1000_.jpg,1996,"A U.S. Army officer, despondent about a deadly mistake he made, investigates a female chopper commander's worthiness for the Medal of Honor.",['Edward Zwick'],['Patrick Sheane Duncan'],"['Denzel Washington', 'Meg Ryan', 'Lou Diamond Phillips', 'Michael Moriarty', 'Matt Damon', 'Bronson Pinchot', 'Seth Gilliam', 'Regina Taylor', 'Zeljko Ivanek', 'Scott Glenn', 'Tim Guinee', 'Tim Ransom', 'Sean Astin', 'Armand Darrius', 'Mark Adair-Rios', 'Ned Vaughn', 'Manny Perez', 'David McSwain']"
0094226,The Untouchables: Die Unbestechlichen,https://m.media-amazon.com/images/M/MV5BMjUzNmM3ZDYtMDc0YS00ZmVmLWEyMmQtYjZmYjgzOWJjYjczXkEyXkFqcGdeQXVyNjkwOTQ4MDE@._V1_FMjpg_UX1000_.jpg,1987,"During Prohibition, Treasury agent Eliot Ness sets out to stop ruthless Chicago gangster Al Capone, and assembles a small, incorruptible team to help him.",['Brian De Palma'],"['David Mamet', 'Oscar Fraley', 'Eliot Ness']","['Kevin Costner', 'Sean Connery', 'Robert De Niro', 'Charles Martin Smith', 'Andy Garcia', 'Richard Bradford', 'Jack Kehoe', 'Brad Sullivan', 'Billy Drago', 'Patricia Clarkson', ""Vito D'Ambrosio"", 'Steven Goldstein', 'Peter Aylward', 'Don Harvey', 'Robert Swan', 'John J. Walsh', 'Del Close', 'Colleen Bade']"
0117060,Mission: Impossible,https://m.media-amazon.com/images/M/MV5BOWFhY2Y3NmQtMWFhNC00YmE0LWI0ODYtN2NjZWNlMzViNzU5XkEyXkFqcGdeQXVyNjkwOTQ4MDE@._V1_FMjpg_UX1000_.jpg,1996,"An American agent, under false suspicion of disloyalty, must discover and expose the real spy without the help of his organization.",['Brian De Palma'],"['Bruce Geller', 'David Koepp', 'Steven Zaillian']","['Tom Cruise', 'Jon Voight', 'Emmanuelle Béart', 'Henry Czerny', 'Jean Reno', 'Ving Rhames', 'Kristin Scott Thomas', 'Vanessa Redgrave', 'Ingeborga Dapkunaite', 'Valentina Yakunina', 'Marek Vasut', 'Nathan Osgood', 'John McLaughlin', 'Rolf Saxon', 'Karel Dobrý', 'Andreas Wisniewski', 'David Shaeffer', 'Rudolf Pechan']"
0104257,Eine Frage der Ehre,https://m.media-amazon.com/images/M/MV5BOGYxMjM2YTEtZjAxNC00NmQ1LTk2MTEtZTcwYjBiNzJjZDc1XkEyXkFqcGdeQXVyMTYzMDM0NTU@._V1_FMjpg_UX1000_.jpg,1992,Military lawyer Lieutenant Daniel Kaffee defends Marines accused of murder. They contend they were acting under orders.,['Rob Reiner'],['Aaron Sorkin'],"['Tom Cruise', 'Jack Nicholson', 'Demi Moore', 'Kevin Bacon', 'Kiefer Sutherland', 'Kevin Pollak', 'James Marshall', 'J.T. Walsh', 'Christopher Guest', 'J.A. Preston', 'Matt Craven', 'Wolfgang Bodison', 'Xander Berkeley', 'John M. Jackson', 'Noah Wyle', 'Cuba Gooding Jr.', 'Lawrence Lowe', 'Joshua Malina']"
0120915,Star Wars: Episode I - Die dunkle Bedrohung,https://m.media-amazon.com/images/M/MV5BN2E1OTNjYzUtODM1OC00MmEwLWIzYjQtNjk5NzE0NDY5Y2M5XkEyXkFqcGdeQXVyMTYzMDM0NTU@._V1_FMjpg_UX1000_.jpg,1999,"Two Jedi escape a hostile blockade to find allies and come across a young boy who may bring balance to the Force, but the long dormant Sith resurface to claim their original glory.",['George Lucas'],['George Lucas'],"['Ewan McGregor', 'Liam Neeson', 'Natalie Portman', 'Jake Lloyd', 'Ian McDiarmid', 'Pernilla August', 'Oliver Ford Davies', 'Hugh Quarshie', 'Ahmed Best', 'Anthony Daniels', 'Kenny Baker', 'Frank Oz', 'Terence Stamp', 'Brian Blessed', 'Andy Secombe', 'Ray Park', 'Lewis Macleod', 'Warwick Davis']"
0048545,"...denn sie wissen nicht, was sie tun",https://m.media-amazon.com/images/M/MV5BZTkyYTUyN2EtNDRhMC00YzgzLTgyM2MtZWQ1MThjYmU5NzI2XkEyXkFqcGdeQXVyNjkwOTQ4MDE@._V1_FMjpg_UX1000_.jpg,1955,"A rebellious young man with a troubled past comes to a new town, finding friends and enemies.",['Nicholas Ray'],"['Stewart Stern', 'Irving Shulman', 'Nicholas Ray']","['James Dean', 'Natalie Wood', 'Sal Mineo', 'Jim Backus', 'Ann Doran', 'Corey Allen', 'William Hopper', 'Rochelle Hudson', 'Dennis Hopper', 'Edward Platt', 'Steffi Sidney', 'Marietta Canty', 'Virginia Brissac', 'Beverly Long', 'Ian Wolfe', 'Frank Mazzola', 'Robert Foulk', 'Jack Simmons']"
0100802,Total Recall - Die totale Erinnerung,https://m.media-amazon.com/images/M/MV5BNTA4YWM2YjItMTIxNC00MTM0LWIzMjQtODQ5MWU1ZWQ3NmE4XkEyXkFqcGdeQXVyMTMxODYzNjg@._V1_FMjpg_UX1000_.jpg,1990,"When a man goes in to have virtual vacation memories of the planet Mars implanted in his mind, an unexpected and harrowing series of events forces him to go to the planet for real - or is he... Read all",['Paul Verhoeven'],"['Philip K. Dick', 'Ronald Shusett', ""Dan O'Bannon""]","['Arnold Schwarzenegger', 'Sharon Stone', 'Michael Ironside', 'Rachel Ticotin', 'Ronny Cox', 'Marshall Bell', 'Mel Johnson Jr.', 'Michael Champion', 'Roy Brocksmith', 'Ray Baker', 'Rosemary Dunsmore', 'David Knell', 'Alexia Robinson', 'Dean Norris', 'Mark Carlton', 'Debbie Lee Carrington', 'Lycia Naff', 'Robert Costanzo']"
0054997,Haie der Großstadt,https://m.media-amazon.com/images/M/MV5BYjExODFmZTgtYWMzYi00ZTBlLWIzNGYtZWJjOTljMjc4MGFkXkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_FMjpg_UX1000_.jpg,1961,An up-and-coming pool player plays a long-time champion in a single high-stakes match.,['Robert Rossen'],"['Sidney Carroll', 'Robert Rossen', 'Walter Tevis']","['Paul Newman', 'Jackie Gleason', 'Piper Laurie', 'George C. Scott', 'Myron McCormick', 'Murray Hamilton', 'Michael Constantine', 'Stefan Gierasch', 'Clifford A. Pellow', 'Jake LaMotta', 'Gordon B. Clarke', 'Alexander Rose', 'Carolyn Coates', 'Carl York', 'Vincent Gardenia', 'William Adams', 'Tom Ahearne', 'Charles Andre']"
0086190,Star Wars: Episode VI - Die Rückkehr der Jedi-Ritter,https://m.media-amazon.com/images/M/MV5BOWZlMjFiYzgtMTUzNC00Y2IzLTk1NTMtZmNhMTczNTk0ODk1XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_FMjpg_UX1000_.jpg,1983,"After rescuing Han Solo from Jabba the Hutt, the Rebel Alliance attempt to destroy the second Death Star, while Luke struggles to help Darth Vader back from the dark side.",['Richard Marquand'],"['Lawrence Kasdan', 'George Lucas']","['Mark Hamill', 'Harrison Ford', 'Carrie Fisher', 'Billy Dee Williams', 'Anthony Daniels', 'Peter Mayhew', 'Sebastian Shaw', 'Ian McDiarmid', 'Frank Oz', 'James Earl Jones', 'David Prowse', 'Alec Guinness', 'Kenny Baker', 'Michael Pennington', 'Kenneth Colley', 'Michael Carter', 'Denis Lawson', 'Tim Rose']"
0120873,Auf der Jagd,https://m.media-amazon.com/images/M/MV5BMmQ1MWQyODQtMmNkMi00NmQ0LWFlYTgtNjhmOWI1ZDBjZDM4XkEyXkFqcGdeQXVyNjkwOTQ4MDE@._V1_FMjpg_UX1000_.jpg,1998,"U.S. Marshal Samuel Gerard and his team of Marshals are assigned to track down Sheridan, who has been accused of a double-murder.",['Stuart Baird'],"['Roy Huggins', 'John Pogue']","['Tommy Lee Jones', 'Wesley Snipes', 'Robert Downey Jr.', 'Joe Pantoliano', 'Daniel Roebuck', 'Tom Wood', 'LaTanya Richardson Jackson', 'Irène Jacob', 'Kate Nelligan', 'Patrick Malahide', 'Rick Snyder', 'Michael Paul Chan', 'Johnny Lee Davenport', 'Donald Li', 'Marc Vann', 'Michael Guido', 'Robert Mohler', 'Richard Lexsee']"
